2021/02/04 13:49:38| Created PID file (/var/run/squid.pid)
2021/02/06 13:23:25| ERROR: cannot change current directory to /var/cache/squid: (2) No such file or directory
2021/02/06 13:23:25| Current Directory is /
2021/02/06 13:23:25 kid1| Reconfiguring Squid Cache (version 4.4)...
2021/02/06 13:23:25 kid1| Closing HTTP(S) port [::]:6080
2021/02/06 13:23:25 kid1| Closing HTTP(S) port [::]:6443
2021/02/06 13:23:25 kid1| Closing HTTP(S) port [::]:3354
2021/02/06 13:23:25 kid1| Logfile: closing log stdio:/var/log/squid/access.log
2021/02/06 13:23:25 kid1| Startup: Initializing Authentication Schemes ...
2021/02/06 13:23:25 kid1| Startup: Initialized Authentication Scheme 'basic'
2021/02/06 13:23:25 kid1| Startup: Initialized Authentication Scheme 'digest'
2021/02/06 13:23:25 kid1| Startup: Initialized Authentication Scheme 'negotiate'
2021/02/06 13:23:25 kid1| Startup: Initialized Authentication Scheme 'ntlm'
2021/02/06 13:23:25 kid1| Startup: Initialized Authentication.
2021/02/06 13:23:25 kid1| Processing Configuration File: /etc/squid/squid.conf (depth 0)
2021/02/06 13:23:25 kid1| Starting Authentication on port [::]:6080
2021/02/06 13:23:25 kid1| Disabling Authentication on port [::]:6080 (interception enabled)
2021/02/06 13:23:25 kid1| Starting Authentication on port [::]:6443
2021/02/06 13:23:25 kid1| Disabling Authentication on port [::]:6443 (interception enabled)
2021/02/06 13:23:25 kid1| Initializing https:// proxy context
2021/02/06 13:23:25 kid1| Initializing https_port [::]:6443 TLS contexts
2021/02/06 13:23:25 kid1| Using certificate in /usr/local/share/squid/server.crt
2021/02/06 13:23:25 kid1| Using key in /usr/local/share/squid/server.key
2021/02/06 13:23:25 kid1| Logfile: opening log /var/log/squid/access.log
2021/02/06 13:23:25 kid1| WARNING: log name now starts with a module name. Use 'stdio:/var/log/squid/access.log'
2021/02/06 13:23:25 kid1| Squid plugin modules loaded: 0
2021/02/06 13:23:25 kid1| Adaptation support is off.
2021/02/06 13:23:25 kid1| Store logging disabled
2021/02/06 13:23:25 kid1| DNS Socket created at [::], FD 9
2021/02/06 13:23:25 kid1| DNS Socket created at 0.0.0.0, FD 10
2021/02/06 13:23:25 kid1| Adding domain do.nagaoka-ct.ac.jp from /etc/resolv.conf
2021/02/06 13:23:25 kid1| Adding nameserver 172.16.0.1 from /etc/resolv.conf
2021/02/06 13:23:25 kid1| helperOpenServers: Starting 5/32 'security_file_certgen' processes
2021/02/06 13:23:25 kid1| HTCP Disabled.
2021/02/06 13:23:25 kid1| Configuring Parent 172.16.0.1/8080/0
2021/02/06 13:23:25 kid1| Configuring Parent 0.0.0.0/8888/0
2021/02/06 13:23:25 kid1| Finished loading MIME types and icons.
2021/02/06 13:23:25 kid1| Accepting NAT intercepted HTTP Socket connections at local=[::]:6080 remote=[::] FD 100 flags=41
2021/02/06 13:23:25 kid1| Accepting NAT intercepted SSL bumped HTTPS Socket connections at local=[::]:6443 remote=[::] FD 104 flags=41
2021/02/06 13:23:25 kid1| Accepting HTTP Socket connections at local=[::]:3354 remote=[::] FD 105 flags=9
2021/02/06 13:23:56| ERROR: cannot change current directory to /var/cache/squid: (2) No such file or directory
2021/02/06 13:23:56| Current Directory is /
2021/02/06 13:23:56 kid1| Reconfiguring Squid Cache (version 4.4)...
2021/02/06 13:23:56 kid1| Closing HTTP(S) port [::]:6080
2021/02/06 13:23:56 kid1| Closing HTTP(S) port [::]:6443
2021/02/06 13:23:56 kid1| Closing HTTP(S) port [::]:3354
2021/02/06 13:23:56 kid1| Logfile: closing log stdio:/var/log/squid/access.log
2021/02/06 13:23:56 kid1| Startup: Initializing Authentication Schemes ...
2021/02/06 13:23:56 kid1| Startup: Initialized Authentication Scheme 'basic'
2021/02/06 13:23:56 kid1| Startup: Initialized Authentication Scheme 'digest'
2021/02/06 13:23:56 kid1| Startup: Initialized Authentication Scheme 'negotiate'
2021/02/06 13:23:56 kid1| Startup: Initialized Authentication Scheme 'ntlm'
2021/02/06 13:23:56 kid1| Startup: Initialized Authentication.
2021/02/06 13:23:56 kid1| Processing Configuration File: /etc/squid/squid.conf (depth 0)
2021/02/06 13:23:56 kid1| Starting Authentication on port [::]:6080
2021/02/06 13:23:56 kid1| Disabling Authentication on port [::]:6080 (interception enabled)
2021/02/06 13:23:56 kid1| Starting Authentication on port [::]:6443
2021/02/06 13:23:56 kid1| Disabling Authentication on port [::]:6443 (interception enabled)
2021/02/06 13:23:56 kid1| Initializing https:// proxy context
2021/02/06 13:23:56 kid1| Initializing https_port [::]:6443 TLS contexts
2021/02/06 13:23:56 kid1| Using certificate in /usr/local/share/squid/server.crt
2021/02/06 13:23:56 kid1| Using key in /usr/local/share/squid/server.key
2021/02/06 13:23:56 kid1| Logfile: opening log /var/log/squid/access.log
2021/02/06 13:23:56 kid1| WARNING: log name now starts with a module name. Use 'stdio:/var/log/squid/access.log'
2021/02/06 13:23:56 kid1| Squid plugin modules loaded: 0
2021/02/06 13:23:56 kid1| Adaptation support is off.
2021/02/06 13:23:56 kid1| Store logging disabled
2021/02/06 13:23:56 kid1| DNS Socket created at [::], FD 9
2021/02/06 13:23:56 kid1| DNS Socket created at 0.0.0.0, FD 10
2021/02/06 13:23:56 kid1| Adding domain do.nagaoka-ct.ac.jp from /etc/resolv.conf
2021/02/06 13:23:56 kid1| Adding nameserver 172.16.0.1 from /etc/resolv.conf
2021/02/06 13:23:56 kid1| helperOpenServers: Starting 5/32 'security_file_certgen' processes
2021/02/06 13:23:56 kid1| HTCP Disabled.
2021/02/06 13:23:56 kid1| Configuring Parent 172.16.0.1/8080/0
2021/02/06 13:23:56 kid1| Configuring Parent 0.0.0.0/8888/0
2021/02/06 13:23:56 kid1| Finished loading MIME types and icons.
2021/02/06 13:23:56 kid1| Accepting NAT intercepted HTTP Socket connections at local=[::]:6080 remote=[::] FD 44 flags=41
2021/02/06 13:23:56 kid1| Accepting NAT intercepted SSL bumped HTTPS Socket connections at local=[::]:6443 remote=[::] FD 54 flags=41
2021/02/06 13:23:56 kid1| Accepting HTTP Socket connections at local=[::]:3354 remote=[::] FD 62 flags=9
2021/02/06 16:37:32 kid1| SECURITY ALERT: Host header forgery detected on local=172.217.175.106:443 remote=10.42.0.30:37076 FD 29 flags=33 (local IP does not match any domain IP)
2021/02/06 16:37:32 kid1| SECURITY ALERT: on URL: userlocation.googleapis.com:443
2021/02/06 16:54:34 kid1| SECURITY ALERT: Host header forgery detected on local=172.217.31.170:443 remote=10.42.0.30:53150 FD 30 flags=33 (local IP does not match any domain IP)
2021/02/06 16:54:34 kid1| SECURITY ALERT: on URL: userlocation.googleapis.com:443
2021/02/06 17:05:19 kid1| SECURITY ALERT: Host header forgery detected on local=172.217.26.10:443 remote=10.42.0.30:37352 FD 17 flags=33 (local IP does not match any domain IP)
2021/02/06 17:05:19 kid1| SECURITY ALERT: on URL: userlocation.googleapis.com:443
2021/02/06 17:29:21 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.66:443 remote=10.42.0.30:33184 FD 15 flags=33 (local IP does not match any domain IP)
2021/02/06 17:29:21 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 17:29:21 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.66:443 remote=10.42.0.30:33196 FD 28 flags=33 (local IP does not match any domain IP)
2021/02/06 17:29:21 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 17:29:21 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.2:443 remote=10.42.0.30:37388 FD 29 flags=33 (local IP does not match any domain IP)
2021/02/06 17:29:21 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 17:29:21 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.2:443 remote=10.42.0.30:37390 FD 18 flags=33 (local IP does not match any domain IP)
2021/02/06 17:29:21 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 17:50:10 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.66:443 remote=10.42.0.30:33726 FD 22 flags=33 (local IP does not match any domain IP)
2021/02/06 17:50:10 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 17:50:10 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.66:443 remote=10.42.0.30:33732 FD 23 flags=33 (local IP does not match any domain IP)
2021/02/06 17:50:10 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 17:50:10 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.66:443 remote=10.42.0.30:33728 FD 22 flags=33 (local IP does not match any domain IP)
2021/02/06 17:50:10 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 17:50:10 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.2:443 remote=10.42.0.30:37922 FD 23 flags=33 (local IP does not match any domain IP)
2021/02/06 17:50:10 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 17:50:10 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.2:443 remote=10.42.0.30:37926 FD 57 flags=33 (local IP does not match any domain IP)
2021/02/06 17:50:10 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 17:50:10 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.66:443 remote=10.42.0.30:33742 FD 63 flags=33 (local IP does not match any domain IP)
2021/02/06 17:50:10 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 17:50:10 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.130:443 remote=10.42.0.30:35074 FD 63 flags=33 (local IP does not match any domain IP)
2021/02/06 17:50:10 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 17:50:10 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.2:443 remote=10.42.0.30:37934 FD 63 flags=33 (local IP does not match any domain IP)
2021/02/06 17:50:10 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 17:50:10 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.130:443 remote=10.42.0.30:35078 FD 63 flags=33 (local IP does not match any domain IP)
2021/02/06 17:50:10 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 17:50:10 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.2:443 remote=10.42.0.30:37938 FD 63 flags=33 (local IP does not match any domain IP)
2021/02/06 17:50:10 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 17:50:10 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.130:443 remote=10.42.0.30:35084 FD 64 flags=33 (local IP does not match any domain IP)
2021/02/06 17:50:10 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 17:50:10 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.130:443 remote=10.42.0.30:35086 FD 64 flags=33 (local IP does not match any domain IP)
2021/02/06 17:50:10 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 18:14:49 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.66:443 remote=10.42.0.30:34082 FD 56 flags=33 (local IP does not match any domain IP)
2021/02/06 18:14:49 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 18:14:49 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.66:443 remote=10.42.0.30:34084 FD 57 flags=33 (local IP does not match any domain IP)
2021/02/06 18:14:49 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 18:14:49 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.66:443 remote=10.42.0.30:34090 FD 57 flags=33 (local IP does not match any domain IP)
2021/02/06 18:14:49 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 18:14:49 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.66:443 remote=10.42.0.30:34092 FD 57 flags=33 (local IP does not match any domain IP)
2021/02/06 18:14:49 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 18:14:49 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.2:443 remote=10.42.0.30:38282 FD 57 flags=33 (local IP does not match any domain IP)
2021/02/06 18:14:49 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 18:14:49 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.2:443 remote=10.42.0.30:38284 FD 61 flags=33 (local IP does not match any domain IP)
2021/02/06 18:14:49 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 18:14:49 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.2:443 remote=10.42.0.30:38286 FD 57 flags=33 (local IP does not match any domain IP)
2021/02/06 18:14:49 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 18:14:49 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.2:443 remote=10.42.0.30:38288 FD 61 flags=33 (local IP does not match any domain IP)
2021/02/06 18:14:49 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 18:14:49 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.130:443 remote=10.42.0.30:35432 FD 57 flags=33 (local IP does not match any domain IP)
2021/02/06 18:14:49 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 18:14:49 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.130:443 remote=10.42.0.30:35434 FD 57 flags=33 (local IP does not match any domain IP)
2021/02/06 18:14:49 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 18:14:49 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.130:443 remote=10.42.0.30:35436 FD 57 flags=33 (local IP does not match any domain IP)
2021/02/06 18:14:49 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 18:14:49 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.66:443 remote=10.42.0.30:34110 FD 61 flags=33 (local IP does not match any domain IP)
2021/02/06 18:14:49 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 18:14:49 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.66:443 remote=10.42.0.30:34114 FD 64 flags=33 (local IP does not match any domain IP)
2021/02/06 18:14:49 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 18:14:49 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.130:443 remote=10.42.0.30:35442 FD 61 flags=33 (local IP does not match any domain IP)
2021/02/06 18:14:49 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 18:14:49 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.2:443 remote=10.42.0.30:38306 FD 65 flags=33 (local IP does not match any domain IP)
2021/02/06 18:14:49 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 18:14:49 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.2:443 remote=10.42.0.30:38310 FD 61 flags=33 (local IP does not match any domain IP)
2021/02/06 18:14:49 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 19:08:36 kid1| SECURITY ALERT: Host header forgery detected on local=172.217.175.42:443 remote=10.42.0.30:47152 FD 20 flags=33 (local IP does not match any domain IP)
2021/02/06 19:08:36 kid1| SECURITY ALERT: on URL: userlocation.googleapis.com:443
2021/02/06 21:42:24 kid1| SECURITY ALERT: Host header forgery detected on local=52.114.128.75:443 remote=10.42.0.30:37368 FD 58 flags=33 (local IP does not match any domain IP)
2021/02/06 21:42:24 kid1| SECURITY ALERT: on URL: teams.events.data.microsoft.com:443
2021/02/06 21:42:26 kid1| SECURITY ALERT: Host header forgery detected on local=52.114.128.75:443 remote=10.42.0.30:37370 FD 64 flags=33 (local IP does not match any domain IP)
2021/02/06 21:42:26 kid1| SECURITY ALERT: on URL: teams.events.data.microsoft.com:443
2021/02/06 21:42:40 kid1| SECURITY ALERT: Host header forgery detected on local=52.114.128.75:443 remote=10.42.0.30:37376 FD 139 flags=33 (local IP does not match any domain IP)
2021/02/06 21:42:40 kid1| SECURITY ALERT: on URL: teams.events.data.microsoft.com:443
2021/02/06 22:36:46 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.66:443 remote=10.42.0.30:37298 FD 47 flags=33 (local IP does not match any domain IP)
2021/02/06 22:36:46 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 22:36:46 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.66:443 remote=10.42.0.30:37300 FD 48 flags=33 (local IP does not match any domain IP)
2021/02/06 22:36:46 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 22:36:46 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.66:443 remote=10.42.0.30:37304 FD 47 flags=33 (local IP does not match any domain IP)
2021/02/06 22:36:46 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 22:36:46 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.66:443 remote=10.42.0.30:37302 FD 48 flags=33 (local IP does not match any domain IP)
2021/02/06 22:36:46 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 22:36:46 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.2:443 remote=10.42.0.30:41494 FD 48 flags=33 (local IP does not match any domain IP)
2021/02/06 22:36:46 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 22:36:46 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.2:443 remote=10.42.0.30:41496 FD 47 flags=33 (local IP does not match any domain IP)
2021/02/06 22:36:46 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 22:36:46 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.2:443 remote=10.42.0.30:41498 FD 48 flags=33 (local IP does not match any domain IP)
2021/02/06 22:36:46 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 22:36:46 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.2:443 remote=10.42.0.30:41500 FD 47 flags=33 (local IP does not match any domain IP)
2021/02/06 22:36:46 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 22:36:46 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.130:443 remote=10.42.0.30:38644 FD 47 flags=33 (local IP does not match any domain IP)
2021/02/06 22:36:46 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 22:36:46 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.130:443 remote=10.42.0.30:38648 FD 47 flags=33 (local IP does not match any domain IP)
2021/02/06 22:36:46 kid1| SECURITY ALERT: on URL: api.twitter.com:443
2021/02/06 22:36:46 kid1| SECURITY ALERT: Host header forgery detected on local=104.244.42.130:443 remote=10.42.0.30:38650 FD 47 flags=33 (local IP does not match any domain IP)
